State_Result_ID,Release Period,State,Measure ID,Bottom-box Percentage,Middle-box Percentage,Top-box Percentage
3216,07_2021,KS,H_COMP_6,12,0,88
3217,07_2021,KS,H_COMP_7,4,37,59
3218,07_2021,KS,H_HSP_RATING,5,17,78
3219,07_2021,KS,H_QUIET_HSP,6,26,68
3220,07_2021,KS,H_RECMND,3,19,78
3221,07_2021,KY,H_CLEAN_HSP,8,16,76
3222,07_2021,KY,H_COMP_1,4,15,81
3223,07_2021,KY,H_COMP_2,4,13,83
3224,07_2021,KY,H_COMP_3,9,22,69
3225,07_2021,KY,H_COMP_5,17,17,66
3226,07_2021,KY,H_COMP_6,13,0,87
3227,07_2021,KY,H_COMP_7,5,41,54
3228,07_2021,KY,H_HSP_RATING,8,19,73
3229,07_2021,KY,H_QUIET_HSP,8,28,64
3230,07_2021,KY,H_RECMND,5,25,70
3231,07_2021,LA,H_CLEAN_HSP,7,14,79
3232,07_2021,LA,H_COMP_1,3,12,85
3233,07_2021,LA,H_COMP_2,3,11,86
3234,07_2021,LA,H_COMP_3,8,17,75
3235,07_2021,LA,H_COMP_5,15,14,71
3236,07_2021,LA,H_COMP_6,13,0,87
3237,07_2021,LA,H_COMP_7,5,36,59
3238,07_2021,LA,H_HSP_RATING,6,16,78
3239,07_2021,LA,H_QUIET_HSP,6,20,74
3240,07_2021,LA,H_RECMND,4,20,76
3241,07_2021,MA,H_CLEAN_HSP,8,20,72
3242,07_2021,MA,H_COMP_1,4,15,81
3243,07_2021,MA,H_COMP_2,5,15,80
3244,07_2021,MA,H_COMP_3,9,25,66
3245,07_2021,MA,H_COMP_5,18,18,64
3246,07_2021,MA,H_COMP_6,11,0,89
3247,07_2021,MA,H_COMP_7,5,42,53
3248,07_2021,MA,H_HSP_RATING,7,21,72
3249,07_2021,MA,H_QUIET_HSP,14,35,51
3250,07_2021,MA,H_RECMND,5,22,73
3251,07_2021,MD,H_CLEAN_HSP,10,20,70
3252,07_2021,MD,H_COMP_1,6,18,76
3253,07_2021,MD,H_COMP_2,6,17,77
3254,07_2021,MD,H_COMP_3,13,26,61
3255,07_2021,MD,H_COMP_5,21,18,61
3256,07_2021,MD,H_COMP_6,14,0,86
3257,07_2021,MD,H_COMP_7,6,45,49
3258,07_2021,MD,H_HSP_RATING,10,24,66
3259,07_2021,MD,H_QUIET_HSP,13,30,57
3260,07_2021,MD,H_RECMND,7,27,66
3261,07_2021,ME,H_CLEAN_HSP,6,15,79
3262,07_2021,ME,H_COMP_1,2,13,85
3263,07_2021,ME,H_COMP_2,4,12,84
3264,07_2021,ME,H_COMP_3,6,21,73
3265,07_2021,ME,H_COMP_5,15,15,70
3266,07_2021,ME,H_COMP_6,11,0,89
3267,07_2021,ME,H_COMP_7,4,39,57
3268,07_2021,ME,H_HSP_RATING,6,19,75
3269,07_2021,ME,H_QUIET_HSP,8,33,59
3270,07_2021,ME,H_RECMND,4,21,75
3271,07_2021,MI,H_CLEAN_HSP,7,18,75
3272,07_2021,MI,H_COMP_1,4,14,82
3273,07_2021,MI,H_COMP_2,5,15,80
3274,07_2021,MI,H_COMP_3,7,20,73
3275,07_2021,MI,H_COMP_5,16,17,67
3276,07_2021,MI,H_COMP_6,11,0,89
3277,07_2021,MI,H_COMP_7,5,40,55
3278,07_2021,MI,H_HSP_RATING,7,19,74
3279,07_2021,MI,H_QUIET_HSP,11,29,60
3280,07_2021,MI,H_RECMND,5,23,72
3281,07_2021,MN,H_CLEAN_HSP,5,15,80
3282,07_2021,MN,H_COMP_1,2,14,84
3283,07_2021,MN,H_COMP_2,3,12,85
3284,07_2021,MN,H_COMP_3,5,19,76
3285,07_2021,MN,H_COMP_5,13,18,69
3286,07_2021,MN,H_COMP_6,11,0,89
3287,07_2021,MN,H_COMP_7,4,39,57
3288,07_2021,MN,H_HSP_RATING,5,17,78
3289,07_2021,MN,H_QUIET_HSP,6,25,69
3290,07_2021,MN,H_RECMND,3,20,77
3291,07_2021,MO,H_CLEAN_HSP,8,17,75
3292,07_2021,MO,H_COMP_1,4,15,81
3293,07_2021,MO,H_COMP_2,4,15,81
3294,07_2021,MO,H_COMP_3,8,23,69
3295,07_2021,MO,H_COMP_5,17,18,65
3296,07_2021,MO,H_COMP_6,12,0,88
3297,07_2021,MO,H_COMP_7,5,41,54
3298,07_2021,MO,H_HSP_RATING,7,21,72
3299,07_2021,MO,H_QUIET_HSP,9,30,61
3300,07_2021,MO,H_RECMND,5,25,70
3301,07_2021,MS,H_CLEAN_HSP,9,14,77
3302,07_2021,MS,H_COMP_1,5,12,83
3303,07_2021,MS,H_COMP_2,4,10,86
3304,07_2021,MS,H_COMP_3,11,17,72
3305,07_2021,MS,H_COMP_5,17,15,68
3306,07_2021,MS,H_COMP_6,15,0,85
3307,07_2021,MS,H_COMP_7,5,42,53
3308,07_2021,MS,H_HSP_RATING,9,19,72
3309,07_2021,MS,H_QUIET_HSP,6,21,73
3310,07_2021,MS,H_RECMND,6,25,69
3311,07_2021,MT,H_CLEAN_HSP,9,17,74
3312,07_2021,MT,H_COMP_1,3,15,82
3313,07_2021,MT,H_COMP_2,4,13,83
3314,07_2021,MT,H_COMP_3,6,19,75
3315,07_2021,MT,H_COMP_5,14,17,69
3316,07_2021,MT,H_COMP_6,14,0,86
3317,07_2021,MT,H_COMP_7,5,42,53
3318,07_2021,MT,H_HSP_RATING,9,20,71
3319,07_2021,MT,H_QUIET_HSP,8,29,63
3320,07_2021,MT,H_RECMND,5,25,70
3321,07_2021,NC,H_CLEAN_HSP,8,18,74
3322,07_2021,NC,H_COMP_1,4,15,81
3323,07_2021,NC,H_COMP_2,4,13,83
3324,07_2021,NC,H_COMP_3,9,22,69
3325,07_2021,NC,H_COMP_5,17,17,66
3326,07_2021,NC,H_COMP_6,13,0,87
3327,07_2021,NC,H_COMP_7,5,42,53
3328,07_2021,NC,H_HSP_RATING,8,20,72
3329,07_2021,NC,H_QUIET_HSP,9,28,63
3330,07_2021,NC,H_RECMND,5,24,71
3331,07_2021,ND,H_CLEAN_HSP,6,13,81
3332,07_2021,ND,H_COMP_1,2,13,85
3333,07_2021,ND,H_COMP_2,3,13,84
3334,07_2021,ND,H_COMP_3,6,19,75
3335,07_2021,ND,H_COMP_5,13,20,67
3336,07_2021,ND,H_COMP_6,16,0,84
3337,07_2021,ND,H_COMP_7,3,39,58
3338,07_2021,ND,H_HSP_RATING,6,18,76
3339,07_2021,ND,H_QUIET_HSP,6,24,70
3340,07_2021,ND,H_RECMND,2,20,78
3341,07_2021,NE,H_CLEAN_HSP,4,13,83
3342,07_2021,NE,H_COMP_1,2,13,85
3343,07_2021,NE,H_COMP_2,2,12,86
3344,07_2021,NE,H_COMP_3,4,19,77
3345,07_2021,NE,H_COMP_5,12,17,71
3346,07_2021,NE,H_COMP_6,12,0,88
3347,07_2021,NE,H_COMP_7,2,39,59
3348,07_2021,NE,H_HSP_RATING,5,16,79
3349,07_2021,NE,H_QUIET_HSP,5,25,70
3350,07_2021,NE,H_RECMND,2,19,79
3351,07_2021,NH,H_CLEAN_HSP,6,16,78
3352,07_2021,NH,H_COMP_1,3,14,83
3353,07_2021,NH,H_COMP_2,4,14,82
3354,07_2021,NH,H_COMP_3,7,22,71
3355,07_2021,NH,H_COMP_5,17,18,65
3356,07_2021,NH,H_COMP_6,11,0,89
3357,07_2021,NH,H_COMP_7,4,41,55
3358,07_2021,NH,H_HSP_RATING,7,19,74
3359,07_2021,NH,H_QUIET_HSP,11,33,56
3360,07_2021,NH,H_RECMND,4,23,73
3361,07_2021,NJ,H_CLEAN_HSP,10,20,70
3362,07_2021,NJ,H_COMP_1,6,17,77
3363,07_2021,NJ,H_COMP_2,6,18,76
3364,07_2021,NJ,H_COMP_3,13,26,61
3365,07_2021,NJ,H_COMP_5,22,18,60
3366,07_2021,NJ,H_COMP_6,16,0,84
3367,07_2021,NJ,H_COMP_7,7,46,47
3368,07_2021,NJ,H_HSP_RATING,10,24,66
3369,07_2021,NJ,H_QUIET_HSP,15,33,52
3370,07_2021,NJ,H_RECMND,7,27,66
3371,07_2021,NM,H_CLEAN_HSP,9,19,72
3372,07_2021,NM,H_COMP_1,5,16,79
3373,07_2021,NM,H_COMP_2,6,15,79
3374,07_2021,NM,H_COMP_3,9,21,70
3375,07_2021,NM,H_COMP_5,18,17,65
3376,07_2021,NM,H_COMP_6,16,0,84
3377,07_2021,NM,H_COMP_7,6,44,50
3378,07_2021,NM,H_HSP_RATING,10,22,68
3379,07_2021,NM,H_QUIET_HSP,10,28,62
3380,07_2021,NM,H_RECMND,7,28,65
3381,07_2021,NV,H_CLEAN_HSP,9,16,75
3382,07_2021,NV,H_COMP_1,5,17,78
3383,07_2021,NV,H_COMP_2,7,16,77
3384,07_2021,NV,H_COMP_3,9,22,69
3385,07_2021,NV,H_COMP_5,18,18,64
3386,07_2021,NV,H_COMP_6,15,0,85
3387,07_2021,NV,H_COMP_7,7,41,52
3388,07_2021,NV,H_HSP_RATING,9,22,69
3389,07_2021,NV,H_QUIET_HSP,13,29,58
3390,07_2021,NV,H_RECMND,7,22,71
3391,07_2021,NY,H_CLEAN_HSP,9,20,71
3392,07_2021,NY,H_COMP_1,5,17,78
3393,07_2021,NY,H_COMP_2,6,16,78
3394,07_2021,NY,H_COMP_3,12,25,63
3395,07_2021,NY,H_COMP_5,22,18,60
3396,07_2021,NY,H_COMP_6,15,0,85
3397,07_2021,NY,H_COMP_7,6,45,49
3398,07_2021,NY,H_HSP_RATING,10,24,66
3399,07_2021,NY,H_QUIET_HSP,14,33,53
3400,07_2021,NY,H_RECMND,7,27,66
3401,07_2021,OH,H_CLEAN_HSP,7,17,76
3402,07_2021,OH,H_COMP_1,3,14,83
3403,07_2021,OH,H_COMP_2,4,15,81
3404,07_2021,OH,H_COMP_3,7,23,70
3405,07_2021,OH,H_COMP_5,17,17,66
3406,07_2021,OH,H_COMP_6,11,0,89
3407,07_2021,OH,H_COMP_7,4,41,55
3408,07_2021,OH,H_HSP_RATING,6,19,75
3409,07_2021,OH,H_QUIET_HSP,9,31,60
3410,07_2021,OH,H_RECMND,4,23,73
3411,07_2021,OK,H_CLEAN_HSP,7,16,77
3412,07_2021,OK,H_COMP_1,4,14,82
3413,07_2021,OK,H_COMP_2,4,12,84
3414,07_2021,OK,H_COMP_3,7,18,75
3415,07_2021,OK,H_COMP_5,17,15,68
3416,07_2021,OK,H_COMP_6,13,0,87
3417,07_2021,OK,H_COMP_7,5,40,55
3418,07_2021,OK,H_HSP_RATING,7,18,75
3419,07_2021,OK,H_QUIET_HSP,7,25,68
3420,07_2021,OK,H_RECMND,5,21,74
3421,07_2021,OR,H_CLEAN_HSP,6,17,77
3422,07_2021,OR,H_COMP_1,3,15,82
3423,07_2021,OR,H_COMP_2,4,14,82
3424,07_2021,OR,H_COMP_3,5,22,73
3425,07_2021,OR,H_COMP_5,15,18,67
3426,07_2021,OR,H_COMP_6,12,0,88
3427,07_2021,OR,H_COMP_7,4,41,55
3428,07_2021,OR,H_HSP_RATING,6,20,74
3429,07_2021,OR,H_QUIET_HSP,10,34,56
3430,07_2021,OR,H_RECMND,4,22,74
3431,07_2021,PA,H_CLEAN_HSP,8,17,75
3432,07_2021,PA,H_COMP_1,3,15,82
3433,07_2021,PA,H_COMP_2,4,15,81
3434,07_2021,PA,H_COMP_3,8,22,70
3435,07_2021,PA,H_COMP_5,18,18,64
3436,07_2021,PA,H_COMP_6,12,0,88
3437,07_2021,PA,H_COMP_7,5,42,53
3438,07_2021,PA,H_HSP_RATING,7,20,73
3439,07_2021,PA,H_QUIET_HSP,11,33,56
3440,07_2021,PA,H_RECMND,5,25,70
3441,07_2021,RI,H_CLEAN_HSP,7,17,76
3442,07_2021,RI,H_COMP_1,4,14,82
3443,07_2021,RI,H_COMP_2,5,14,81
3444,07_2021,RI,H_COMP_3,9,24,67
3445,07_2021,RI,H_COMP_5,18,18,64
3446,07_2021,RI,H_COMP_6,12,0,88
3447,07_2021,RI,H_COMP_7,5,42,53
3448,07_2021,RI,H_HSP_RATING,7,21,72
3449,07_2021,RI,H_QUIET_HSP,13,32,55
3450,07_2021,RI,H_RECMND,5,20,75
3451,07_2021,SC,H_CLEAN_HSP,9,19,72
3452,07_2021,SC,H_COMP_1,4,15,81
3453,07_2021,SC,H_COMP_2,5,12,83
3454,07_2021,SC,H_COMP_3,10,22,68
3455,07_2021,SC,H_COMP_5,18,16,66
3456,07_2021,SC,H_COMP_6,13,0,87
3457,07_2021,SC,H_COMP_7,5,40,55
3458,07_2021,SC,H_HSP_RATING,9,20,71
3459,07_2021,SC,H_QUIET_HSP,8,26,66
3460,07_2021,SC,H_RECMND,6,23,71
3461,07_2021,SD,H_CLEAN_HSP,5,15,80
3462,07_2021,SD,H_COMP_1,2,13,85
3463,07_2021,SD,H_COMP_2,2,11,87
3464,07_2021,SD,H_COMP_3,3,17,80
3465,07_2021,SD,H_COMP_5,12,16,72
3466,07_2021,SD,H_COMP_6,13,0,87
3467,07_2021,SD,H_COMP_7,2,39,59
3468,07_2021,SD,H_HSP_RATING,4,15,81
3469,07_2021,SD,H_QUIET_HSP,5,24,71
3470,07_2021,SD,H_RECMND,2,16,82
3471,07_2021,TN,H_CLEAN_HSP,8,18,74
3472,07_2021,TN,H_COMP_1,5,14,81
3473,07_2021,TN,H_COMP_2,5,13,82
3474,07_2021,TN,H_COMP_3,9,21,70
3475,07_2021,TN,H_COMP_5,18,16,66
3476,07_2021,TN,H_COMP_6,14,0,86
3477,07_2021,TN,H_COMP_7,5,43,52
3478,07_2021,TN,H_HSP_RATING,8,20,72
3479,07_2021,TN,H_QUIET_HSP,8,27,65
3480,07_2021,TN,H_RECMND,6,24,70
3481,07_2021,TX,H_CLEAN_HSP,7,15,78
3482,07_2021,TX,H_COMP_1,4,14,82
3483,07_2021,TX,H_COMP_2,4,13,83
3484,07_2021,TX,H_COMP_3,8,20,72
3485,07_2021,TX,H_COMP_5,16,16,68
3486,07_2021,TX,H_COMP_6,13,0,87
3487,07_2021,TX,H_COMP_7,5,40,55
3488,07_2021,TX,H_HSP_RATING,7,18,75
3489,07_2021,TX,H_QUIET_HSP,7,24,69
3490,07_2021,TX,H_RECMND,5,21,74
3491,07_2021,UT,H_CLEAN_HSP,6,15,79
3492,07_2021,UT,H_COMP_1,3,16,81
3493,07_2021,UT,H_COMP_2,3,13,84
3494,07_2021,UT,H_COMP_3,6,23,71
3495,07_2021,UT,H_COMP_5,16,19,65
3496,07_2021,UT,H_COMP_6,11,0,89
3497,07_2021,UT,H_COMP_7,4,38,58
3498,07_2021,UT,H_HSP_RATING,6,17,77
3499,07_2021,UT,H_QUIET_HSP,7,30,63
3500,07_2021,UT,H_RECMND,4,20,76
3501,07_2021,VA,H_CLEAN_HSP,8,19,73
3502,07_2021,VA,H_COMP_1,4,16,80
3503,07_2021,VA,H_COMP_2,5,14,81
3504,07_2021,VA,H_COMP_3,10,24,66
3505,07_2021,VA,H_COMP_5,18,18,64
3506,07_2021,VA,H_COMP_6,13,0,87
3507,07_2021,VA,H_COMP_7,5,43,52
3508,07_2021,VA,H_HSP_RATING,8,21,71
3509,07_2021,VA,H_QUIET_HSP,10,29,61
3510,07_2021,VA,H_RECMND,5,25,70
3511,07_2021,VT,H_CLEAN_HSP,7,17,76
3512,07_2021,VT,H_COMP_1,2,14,84
3513,07_2021,VT,H_COMP_2,3,12,85
3514,07_2021,VT,H_COMP_3,5,22,73
3515,07_2021,VT,H_COMP_5,15,19,66
3516,07_2021,VT,H_COMP_6,9,0,91
3517,07_2021,VT,H_COMP_7,4,39,57
3518,07_2021,VT,H_HSP_RATING,6,18,76
3519,07_2021,VT,H_QUIET_HSP,11,36,53
3520,07_2021,VT,H_RECMND,4,20,76
3521,07_2021,WA,H_CLEAN_HSP,7,17,76
3522,07_2021,WA,H_COMP_1,3,17,80
3523,07_2021,WA,H_COMP_2,4,15,81
3524,07_2021,WA,H_COMP_3,7,24,69
3525,07_2021,WA,H_COMP_5,16,18,66
3526,07_2021,WA,H_COMP_6,12,0,88
3527,07_2021,WA,H_COMP_7,5,42,53
3528,07_2021,WA,H_HSP_RATING,7,21,72
3529,07_2021,WA,H_QUIET_HSP,12,32,56
3530,07_2021,WA,H_RECMND,4,23,73
3531,07_2021,WI,H_CLEAN_HSP,5,15,80
3532,07_2021,WI,H_COMP_1,3,13,84
3533,07_2021,WI,H_COMP_2,3,14,83
3534,07_2021,WI,H_COMP_3,5,21,74
3535,07_2021,WI,H_COMP_5,13,17,70
3536,07_2021,WI,H_COMP_6,10,0,90
3537,07_2021,WI,H_COMP_7,3,39,58
3538,07_2021,WI,H_HSP_RATING,5,17,78
3539,07_2021,WI,H_QUIET_HSP,6,29,65
3540,07_2021,WI,H_RECMND,3,21,76
3541,07_2021,WV,H_CLEAN_HSP,7,16,77
3542,07_2021,WV,H_COMP_1,4,14,82
3543,07_2021,WV,H_COMP_2,5,13,82
3544,07_2021,WV,H_COMP_3,8,20,72
3545,07_2021,WV,H_COMP_5,16,17,67
3546,07_2021,WV,H_COMP_6,13,0,87
3547,07_2021,WV,H_COMP_7,5,43,52
3548,07_2021,WV,H_HSP_RATING,8,21,71
3549,07_2021,WV,H_QUIET_HSP,10,31,59
3550,07_2021,WV,H_RECMND,5,26,69
3551,07_2021,WY,H_CLEAN_HSP,7,16,77
3552,07_2021,WY,H_COMP_1,3,15,82
3553,07_2021,WY,H_COMP_2,4,13,83
3554,07_2021,WY,H_COMP_3,4,18,78
3555,07_2021,WY,H_COMP_5,12,17,71
3556,07_2021,WY,H_COMP_6,13,0,87
3557,07_2021,WY,H_COMP_7,3,42,55
3558,07_2021,WY,H_HSP_RATING,7,22,71
3559,07_2021,WY,H_QUIET_HSP,8,30,62
3560,07_2021,WY,H_RECMND,3,27,70
3561,07_2022,AK,H_CLEAN_HSP,9,20,71
3562,07_2022,AK,H_COMP_1,4,18,78
3563,07_2022,AK,H_COMP_2,4,17,79
3564,07_2022,AK,H_COMP_3,10,25,65
3565,07_2022,AK,H_COMP_5,17,19,64
3566,07_2022,AK,H_COMP_6,12,0,88
3567,07_2022,AK,H_COMP_7,5,45,50
3568,07_2022,AK,H_HSP_RATING,7,25,68
3569,07_2022,AK,H_QUIET_HSP,11,28,61
3570,07_2022,AK,H_RECMND,4,27,69
3571,07_2022,AL,H_CLEAN_HSP,11,18,71
3572,07_2022,AL,H_COMP_1,5,14,81
3573,07_2022,AL,H_COMP_2,5,12,83
3574,07_2022,AL,H_COMP_3,12,20,68
3575,07_2022,AL,H_COMP_5,19,15,66
3576,07_2022,AL,H_COMP_6,14,0,86
3577,07_2022,AL,H_COMP_7,6,42,52
3578,07_2022,AL,H_HSP_RATING,9,20,71
3579,07_2022,AL,H_QUIET_HSP,8,22,70
3580,07_2022,AL,H_RECMND,6,25,69
3581,07_2022,AR,H_CLEAN_HSP,11,17,72
3582,07_2022,AR,H_COMP_1,5,15,80
3583,07_2022,AR,H_COMP_2,5,12,83
3584,07_2022,AR,H_COMP_3,10,23,67
3585,07_2022,AR,H_COMP_5,20,18,62
3586,07_2022,AR,H_COMP_6,16,0,84
3587,07_2022,AR,H_COMP_7,6,43,51
3588,07_2022,AR,H_HSP_RATING,8,21,71
3589,07_2022,AR,H_QUIET_HSP,7,25,68
3590,07_2022,AR,H_RECMND,6,25,69
3591,07_2022,AZ,H_CLEAN_HSP,13,20,67
3592,07_2022,AZ,H_COMP_1,6,18,76
3593,07_2022,AZ,H_COMP_2,8,17,75
3594,07_2022,AZ,H_COMP_3,13,25,62
3595,07_2022,AZ,H_COMP_5,22,18,60
3596,07_2022,AZ,H_COMP_6,15,0,85
3597,07_2022,AZ,H_COMP_7,8,44,48
3598,07_2022,AZ,H_HSP_RATING,11,21,68
3599,07_2022,AZ,H_QUIET_HSP,13,31,56
3600,07_2022,AZ,H_RECMND,8,24,68
3601,07_2022,CA,H_CLEAN_HSP,10,19,71
3602,07_2022,CA,H_COMP_1,7,18,75
3603,07_2022,CA,H_COMP_2,7,17,76
3604,07_2022,CA,H_COMP_3,14,25,61
3605,07_2022,CA,H_COMP_5,22,18,60
3606,07_2022,CA,H_COMP_6,15,0,85
3607,07_2022,CA,H_COMP_7,8,45,47
3608,07_2022,CA,H_HSP_RATING,10,21,69
3609,07_2022,CA,H_QUIET_HSP,16,32,52
3610,07_2022,CA,H_RECMND,8,23,69
3611,07_2022,CO,H_CLEAN_HSP,9,16,75
3612,07_2022,CO,H_COMP_1,4,15,81
3613,07_2022,CO,H_COMP_2,4,14,82
3614,07_2022,CO,H_COMP_3,8,22,70
3615,07_2022,CO,H_COMP_5,16,19,65
3616,07_2022,CO,H_COMP_6,12,0,88
3617,07_2022,CO,H_COMP_7,5,40,55
3618,07_2022,CO,H_HSP_RATING,6,18,76
3619,07_2022,CO,H_QUIET_HSP,7,28,65
3620,07_2022,CO,H_RECMND,4,21,75
3621,07_2022,CT,H_CLEAN_HSP,10,19,71
3622,07_2022,CT,H_COMP_1,5,17,78
3623,07_2022,CT,H_COMP_2,6,16,78
3624,07_2022,CT,H_COMP_3,13,27,60
3625,07_2022,CT,H_COMP_5,22,18,60
3626,07_2022,CT,H_COMP_6,13,0,87
3627,07_2022,CT,H_COMP_7,7,44,49
3628,07_2022,CT,H_HSP_RATING,10,22,68
3629,07_2022,CT,H_QUIET_HSP,15,33,52
3630,07_2022,CT,H_RECMND,6,24,70
3631,07_2022,DC,H_CLEAN_HSP,14,21,65
3632,07_2022,DC,H_COMP_1,10,19,71
3633,07_2022,DC,H_COMP_2,7,15,78
3634,07_2022,DC,H_COMP_3,21,26,53
3635,07_2022,DC,H_COMP_5,25,17,58
3636,07_2022,DC,H_COMP_6,16,0,84
3637,07_2022,DC,H_COMP_7,8,44,48
3638,07_2022,DC,H_HSP_RATING,13,24,63
3639,07_2022,DC,H_QUIET_HSP,16,27,57
3640,07_2022,DC,H_RECMND,9,29,62
3641,07_2022,DE,H_CLEAN_HSP,13,21,66
3642,07_2022,DE,H_COMP_1,5,18,77
3643,07_2022,DE,H_COMP_2,6,17,77
3644,07_2022,DE,H_COMP_3,11,26,63
3645,07_2022,DE,H_COMP_5,21,20,59
3646,07_2022,DE,H_COMP_6,13,0,87
3647,07_2022,DE,H_COMP_7,7,44,49
3648,07_2022,DE,H_HSP_RATING,9,23,68
3649,07_2022,DE,H_QUIET_HSP,13,31,56
3650,07_2022,DE,H_RECMND,6,27,67
3651,07_2022,FL,H_CLEAN_HSP,12,19,69
3652,07_2022,FL,H_COMP_1,7,18,75
3653,07_2022,FL,H_COMP_2,8,17,75
3654,07_2022,FL,H_COMP_3,15,26,59
3655,07_2022,FL,H_COMP_5,25,17,58
3656,07_2022,FL,H_COMP_6,17,0,83
3657,07_2022,FL,H_COMP_7,9,43,48
3658,07_2022,FL,H_HSP_RATING,12,21,67
3659,07_2022,FL,H_QUIET_HSP,13,29,58
3660,07_2022,FL,H_RECMND,9,24,67
3661,07_2022,GA,H_CLEAN_HSP,12,18,70
3662,07_2022,GA,H_COMP_1,6,16,78
3663,07_2022,GA,H_COMP_2,6,14,80
3664,07_2022,GA,H_COMP_3,13,24,63
3665,07_2022,GA,H_COMP_5,22,18,60
3666,07_2022,GA,H_COMP_6,16,0,84
3667,07_2022,GA,H_COMP_7,7,42,51
3668,07_2022,GA,H_HSP_RATING,10,20,70
3669,07_2022,GA,H_QUIET_HSP,9,25,66
3670,07_2022,GA,H_RECMND,7,24,69
3671,07_2022,HI,H_CLEAN_HSP,6,20,74
3672,07_2022,HI,H_COMP_1,7,15,78
3673,07_2022,HI,H_COMP_2,8,14,78
3674,07_2022,HI,H_COMP_3,12,23,65
3675,07_2022,HI,H_COMP_5,18,19,63
3676,07_2022,HI,H_COMP_6,18,0,82
3677,07_2022,HI,H_COMP_7,8,41,51
3678,07_2022,HI,H_HSP_RATING,11,20,69
3679,07_2022,HI,H_QUIET_HSP,14,33,53
3680,07_2022,HI,H_RECMND,7,25,68
3681,07_2022,IA,H_CLEAN_HSP,6,16,78
3682,07_2022,IA,H_COMP_1,3,14,83
3683,07_2022,IA,H_COMP_2,3,14,83
3684,07_2022,IA,H_COMP_3,6,22,72
3685,07_2022,IA,H_COMP_5,14,20,66
3686,07_2022,IA,H_COMP_6,11,0,89
3687,07_2022,IA,H_COMP_7,4,40,56
3688,07_2022,IA,H_HSP_RATING,5,16,79
3689,07_2022,IA,H_QUIET_HSP,5,26,69
3690,07_2022,IA,H_RECMND,3,21,76
3691,07_2022,ID,H_CLEAN_HSP,6,16,78
3692,07_2022,ID,H_COMP_1,3,14,83
3693,07_2022,ID,H_COMP_2,4,12,84
3694,07_2022,ID,H_COMP_3,5,22,73
3695,07_2022,ID,H_COMP_5,16,17,67
3696,07_2022,ID,H_COMP_6,11,0,89
3697,07_2022,ID,H_COMP_7,5,40,55
3698,07_2022,ID,H_HSP_RATING,5,20,75
3699,07_2022,ID,H_QUIET_HSP,7,28,65
3700,07_2022,ID,H_RECMND,3,23,74
3701,07_2022,IL,H_CLEAN_HSP,9,18,73
3702,07_2022,IL,H_COMP_1,5,16,79
3703,07_2022,IL,H_COMP_2,5,16,79
3704,07_2022,IL,H_COMP_3,11,24,65
3705,07_2022,IL,H_COMP_5,20,18,62
3706,07_2022,IL,H_COMP_6,14,0,86
3707,07_2022,IL,H_COMP_7,6,43,51
3708,07_2022,IL,H_HSP_RATING,9,20,71
3709,07_2022,IL,H_QUIET_HSP,10,27,63
3710,07_2022,IL,H_RECMND,6,25,69
3711,07_2022,IN,H_CLEAN_HSP,8,19,73
3712,07_2022,IN,H_COMP_1,4,16,80
3713,07_2022,IN,H_COMP_2,5,16,79
3714,07_2022,IN,H_COMP_3,8,26,66
3715,07_2022,IN,H_COMP_5,20,19,61
3716,07_2022,IN,H_COMP_6,12,0,88
3717,07_2022,IN,H_COMP_7,5,42,53
3718,07_2022,IN,H_HSP_RATING,7,20,73
3719,07_2022,IN,H_QUIET_HSP,9,28,63
3720,07_2022,IN,H_RECMND,4,25,71
3721,07_2022,KS,H_CLEAN_HSP,7,15,78
3722,07_2022,KS,H_COMP_1,3,15,82
3723,07_2022,KS,H_COMP_2,4,12,84
3724,07_2022,KS,H_COMP_3,6,22,72
3725,07_2022,KS,H_COMP_5,16,19,65
3726,07_2022,KS,H_COMP_6,13,0,87
3727,07_2022,KS,H_COMP_7,4,40,56
3728,07_2022,KS,H_HSP_RATING,5,18,77
3729,07_2022,KS,H_QUIET_HSP,7,25,68
3730,07_2022,KS,H_RECMND,3,21,76
3731,07_2022,KY,H_CLEAN_HSP,10,17,73
3732,07_2022,KY,H_COMP_1,5,14,81
3733,07_2022,KY,H_COMP_2,5,13,82
3734,07_2022,KY,H_COMP_3,10,24,66
3735,07_2022,KY,H_COMP_5,19,18,63
3736,07_2022,KY,H_COMP_6,14,0,86
3737,07_2022,KY,H_COMP_7,6,42,52
3738,07_2022,KY,H_HSP_RATING,8,21,71
3739,07_2022,KY,H_QUIET_HSP,9,27,64
3740,07_2022,KY,H_RECMND,6,25,69
3741,07_2022,LA,H_CLEAN_HSP,9,15,76
3742,07_2022,LA,H_COMP_1,4,12,84
3743,07_2022,LA,H_COMP_2,4,11,85
3744,07_2022,LA,H_COMP_3,10,19,71
3745,07_2022,LA,H_COMP_5,17,15,68
3746,07_2022,LA,H_COMP_6,13,0,87
3747,07_2022,LA,H_COMP_7,5,37,58
3748,07_2022,LA,H_HSP_RATING,8,17,75
3749,07_2022,LA,H_QUIET_HSP,6,20,74
3750,07_2022,LA,H_RECMND,5,20,75
3751,07_2022,MA,H_CLEAN_HSP,10,20,70
3752,07_2022,MA,H_COMP_1,4,16,80
3753,07_2022,MA,H_COMP_2,5,16,79
3754,07_2022,MA,H_COMP_3,11,26,63
